timestamp,Infrared to Red Signal Ratio
07/30/23 00:30:30,0
07/30/23 00:31:30,0
07/30/23 00:32:30,0
07/30/23 00:33:30,0
07/30/23 00:34:30,0
07/30/23 00:35:30,0
07/30/23 00:36:30,0
07/30/23 00:37:30,0
07/30/23 00:38:30,0
07/30/23 00:39:30,0
07/30/23 00:40:30,0
07/30/23 00:41:30,0
07/30/23 00:42:30,0
07/30/23 00:43:30,0
07/30/23 00:44:30,0
07/30/23 00:45:30,0
07/30/23 00:46:30,0
07/30/23 00:47:30,0
07/30/23 00:48:30,0
07/30/23 00:49:30,0
07/30/23 00:50:30,0
07/30/23 00:51:30,0
07/30/23 00:52:30,13
07/30/23 00:53:30,3
07/30/23 00:54:30,-14
07/30/23 00:55:30,0
07/30/23 00:56:30,-17
07/30/23 00:57:30,0
07/30/23 00:58:30,29
07/30/23 00:59:30,0
07/30/23 01:00:30,-7
07/30/23 01:01:30,-23
07/30/23 01:02:30,-24
07/30/23 01:03:30,-21
07/30/23 01:04:30,0
07/30/23 01:05:30,-8
07/30/23 01:06:30,-15
07/30/23 01:07:30,-28
07/30/23 01:08:30,-12
07/30/23 01:09:30,-20
07/30/23 01:10:30,5
07/30/23 01:11:30,-3
07/30/23 01:12:30,-3
07/30/23 01:13:30,3
07/30/23 01:14:30,0
07/30/23 01:15:30,-4
07/30/23 01:16:30,5
07/30/23 01:17:30,7
07/30/23 01:18:30,-11
07/30/23 01:19:30,1
07/30/23 01:20:30,-2
07/30/23 01:21:30,0
07/30/23 01:22:30,0
07/30/23 01:23:30,0
07/30/23 01:24:30,-1
07/30/23 01:25:30,6
07/30/23 01:26:30,-3
07/30/23 01:27:30,10
07/30/23 01:28:30,10
07/30/23 01:29:30,8
07/30/23 01:30:30,20
07/30/23 01:31:30,38
07/30/23 01:32:30,18
07/30/23 01:33:30,-4
07/30/23 01:34:30,12
07/30/23 01:35:30,-6
07/30/23 01:36:30,-1
07/30/23 01:37:30,-17
07/30/23 01:38:30,0
07/30/23 01:39:30,5
07/30/23 01:40:30,16
07/30/23 01:41:30,30
07/30/23 01:42:30,6
07/30/23 01:43:30,-13
07/30/23 01:44:30,0
07/30/23 01:45:30,-33
07/30/23 01:46:30,-1
07/30/23 01:47:30,13
07/30/23 01:48:30,-26
07/30/23 01:49:30,8
07/30/23 01:50:30,-7
07/30/23 01:51:30,4
07/30/23 01:52:30,41
07/30/23 01:53:30,0
07/30/23 01:54:30,6
07/30/23 01:55:30,0
07/30/23 01:56:30,25
