timestamp,Infrared to Red Signal Ratio
02/24/24 00:38:00,26
02/24/24 00:39:00,0
02/24/24 00:40:00,1
02/24/24 00:41:00,-2
02/24/24 00:42:00,1
02/24/24 00:43:00,0
02/24/24 00:44:00,-7
02/24/24 00:45:00,27
02/24/24 00:46:00,0
02/24/24 00:47:00,0
02/24/24 00:48:00,3
02/24/24 00:49:00,-1
02/24/24 00:50:00,8
02/24/24 00:51:00,24
02/24/24 00:52:00,4
02/24/24 00:53:00,0
02/24/24 00:54:00,6
02/24/24 00:55:00,0
02/24/24 00:56:00,0
02/24/24 00:57:00,0
02/24/24 00:58:00,0
02/24/24 00:59:00,0
02/24/24 01:00:00,2
02/24/24 01:01:00,34
02/24/24 01:02:00,0
02/24/24 01:03:00,0
02/24/24 01:04:00,0
02/24/24 01:05:00,0
02/24/24 01:06:00,0
02/24/24 01:07:00,0
02/24/24 01:08:00,0
02/24/24 01:09:00,0
02/24/24 01:10:00,0
02/24/24 01:11:00,0
02/24/24 01:12:00,-2
02/24/24 01:13:00,-20
02/24/24 01:14:00,-30
02/24/24 01:15:00,-39
02/24/24 01:16:00,-1
02/24/24 01:17:00,-13
02/24/24 01:18:00,-69
02/24/24 01:19:00,79
02/24/24 01:20:00,-1
02/24/24 01:21:00,-7
02/24/24 01:22:00,-73
02/24/24 01:23:00,-33
02/24/24 01:24:00,-22
02/24/24 01:25:00,56
02/24/24 01:26:00,-25
02/24/24 01:27:00,-17
02/24/24 01:28:00,-55
02/24/24 01:29:00,1
02/24/24 01:30:00,-13
02/24/24 01:31:00,0
02/24/24 01:32:00,-42
02/24/24 01:33:00,43
02/24/24 01:34:00,-64
02/24/24 01:35:00,2
02/24/24 01:36:00,-26
02/24/24 01:37:00,1
02/24/24 01:38:00,-18
02/24/24 01:39:00,-3
02/24/24 01:40:00,-3
02/24/24 01:41:00,-32
02/24/24 01:42:00,-48
02/24/24 01:43:00,-3
02/24/24 01:44:00,-5
02/24/24 01:45:00,-1
02/24/24 01:46:00,49
02/24/24 01:47:00,0
02/24/24 01:48:00,1
02/24/24 01:49:00,0
02/24/24 01:50:00,-4
02/24/24 01:51:00,-22
02/24/24 01:52:00,0
02/24/24 01:53:00,24
02/24/24 01:54:00,0
02/24/24 01:55:00,-17
02/24/24 01:56:00,8
02/24/24 01:57:00,9
02/24/24 01:58:00,-4
02/24/24 01:59:00,39
02/24/24 02:00:00,-13
02/24/24 02:01:00,-17
02/24/24 02:02:00,0
02/24/24 02:03:00,-20
02/24/24 02:04:00,0
02/24/24 02:05:00,0
02/24/24 02:06:00,-7
02/24/24 02:07:00,4
02/24/24 02:08:00,25
02/24/24 02:09:00,-25
02/24/24 02:10:00,9
02/24/24 02:11:00,0
02/24/24 02:12:00,-4
02/24/24 02:13:00,7
02/24/24 02:14:00,0
02/24/24 02:15:00,-34
02/24/24 02:16:00,-4
02/24/24 02:17:00,0
02/24/24 02:18:00,2
02/24/24 02:19:00,17
02/24/24 02:20:00,0
02/24/24 02:21:00,7
02/24/24 02:22:00,0
02/24/24 02:23:00,-12
02/24/24 02:24:00,-1
02/24/24 02:25:00,-14
02/24/24 02:26:00,5
02/24/24 02:27:00,16
02/24/24 02:28:00,0
02/24/24 02:29:00,-27
02/24/24 02:30:00,15
02/24/24 02:31:00,-34
02/24/24 02:32:00,29
02/24/24 02:33:00,1
02/24/24 02:34:00,-17
02/24/24 02:35:00,-17
02/24/24 02:36:00,1
02/24/24 02:37:00,-2
02/24/24 02:38:00,0
02/24/24 02:39:00,0
02/24/24 02:40:00,0
02/24/24 02:41:00,20
02/24/24 02:42:00,0
02/24/24 02:43:00,-30
02/24/24 02:44:00,60
02/24/24 02:45:00,-11
02/24/24 02:46:00,-27
02/24/24 02:47:00,6
02/24/24 02:48:00,2
02/24/24 02:49:00,0
02/24/24 02:50:00,-23
02/24/24 02:51:00,-32
02/24/24 02:52:00,-11
02/24/24 02:53:00,0
02/24/24 02:54:00,3
02/24/24 02:55:00,1
02/24/24 02:56:00,-1
02/24/24 02:57:00,-2
02/24/24 02:58:00,-1
02/24/24 02:59:00,0
02/24/24 03:00:00,-13
02/24/24 03:01:00,-4
02/24/24 03:02:00,2
02/24/24 03:03:00,9
02/24/24 03:04:00,-18
02/24/24 03:05:00,35
02/24/24 03:06:00,-1
02/24/24 03:07:00,-12
02/24/24 03:08:00,3
02/24/24 03:09:00,0
02/24/24 03:10:00,0
02/24/24 03:11:00,6
02/24/24 03:12:00,-3
02/24/24 03:13:00,2
02/24/24 03:14:00,-2
02/24/24 03:15:00,6
02/24/24 03:16:00,30
02/24/24 03:17:00,-17
02/24/24 03:18:00,-29
02/24/24 03:19:00,3
02/24/24 03:20:00,-17
02/24/24 03:21:00,-8
02/24/24 03:22:00,6
02/24/24 03:23:00,-16
02/24/24 03:24:00,8
02/24/24 03:25:00,-22
02/24/24 03:26:00,9
02/24/24 03:27:00,-3
02/24/24 03:28:00,2
02/24/24 03:29:00,43
02/24/24 03:30:00,-2
02/24/24 03:31:00,-18
02/24/24 03:32:00,0
02/24/24 03:33:00,-11
02/24/24 03:34:00,43
02/24/24 03:35:00,11
02/24/24 03:36:00,4
02/24/24 03:37:00,-1
02/24/24 03:38:00,-6
02/24/24 03:39:00,-17
02/24/24 03:40:00,0
02/24/24 03:41:00,-9
02/24/24 03:42:00,70
02/24/24 03:43:00,30
02/24/24 03:44:00,19
02/24/24 03:45:00,-2
02/24/24 03:46:00,-8
02/24/24 03:47:00,0
02/24/24 03:48:00,0
02/24/24 03:49:00,4
02/24/24 03:50:00,0
02/24/24 03:51:00,-3
02/24/24 03:52:00,1
02/24/24 03:53:00,44
02/24/24 03:54:00,-2
02/24/24 03:55:00,-1
02/24/24 03:56:00,0
02/24/24 03:57:00,7
02/24/24 03:58:00,41
02/24/24 03:59:00,5
02/24/24 04:00:00,48
02/24/24 04:01:00,21
02/24/24 04:02:00,-1
02/24/24 04:03:00,8
02/24/24 04:04:00,-3
02/24/24 04:05:00,-1
02/24/24 04:06:00,13
02/24/24 04:07:00,0
02/24/24 04:08:00,43
02/24/24 04:09:00,-41
02/24/24 04:10:00,3
02/24/24 04:11:00,-37
02/24/24 04:12:00,0
02/24/24 04:13:00,-34
02/24/24 04:14:00,0
02/24/24 04:15:00,32
02/24/24 04:16:00,-39
02/24/24 04:17:00,-36
02/24/24 04:18:00,0
02/24/24 04:19:00,13
02/24/24 04:20:00,-27
02/24/24 04:21:00,8
02/24/24 04:22:00,15
02/24/24 04:23:00,3
02/24/24 04:24:00,-4
02/24/24 04:25:00,1
02/24/24 04:26:00,-17
02/24/24 04:27:00,-52
02/24/24 04:28:00,4
02/24/24 04:29:00,29
02/24/24 04:30:00,0
02/24/24 04:31:00,-9
02/24/24 04:32:00,0
02/24/24 04:33:00,-2
02/24/24 04:34:00,-8
02/24/24 04:35:00,0
02/24/24 04:36:00,21
02/24/24 04:37:00,24
02/24/24 04:38:00,-30
02/24/24 04:39:00,47
02/24/24 04:40:00,4
02/24/24 04:41:00,21
02/24/24 04:42:00,-27
02/24/24 04:43:00,33
02/24/24 04:44:00,8
02/24/24 04:45:00,4
02/24/24 04:46:00,30
02/24/24 04:47:00,-20
02/24/24 04:48:00,29
02/24/24 04:49:00,0
02/24/24 04:50:00,1
02/24/24 04:51:00,-2
02/24/24 04:52:00,37
02/24/24 04:53:00,-4
02/24/24 04:54:00,0
02/24/24 04:55:00,0
02/24/24 04:56:00,-67
02/24/24 04:57:00,34
02/24/24 04:58:00,-30
02/24/24 04:59:00,0
02/24/24 05:00:00,-26
02/24/24 05:01:00,4
02/24/24 05:02:00,-7
02/24/24 05:03:00,8
02/24/24 05:04:00,-2
02/24/24 05:05:00,2
02/24/24 05:06:00,22
02/24/24 05:07:00,-10
02/24/24 05:08:00,4
02/24/24 05:09:00,27
02/24/24 05:10:00,-14
02/24/24 05:11:00,-12
02/24/24 05:12:00,0
02/24/24 05:13:00,-4
02/24/24 05:14:00,4
02/24/24 05:15:00,-7
02/24/24 05:16:00,-21
02/24/24 05:17:00,-12
02/24/24 05:18:00,-15
02/24/24 05:19:00,29
02/24/24 05:20:00,-6
02/24/24 05:21:00,7
02/24/24 05:22:00,13
02/24/24 05:23:00,17
02/24/24 05:24:00,12
02/24/24 05:25:00,0
02/24/24 05:26:00,27
02/24/24 05:27:00,21
02/24/24 05:28:00,9
02/24/24 05:29:00,31
02/24/24 05:30:00,9
02/24/24 05:31:00,63
02/24/24 05:32:00,30
02/24/24 05:33:00,-6
02/24/24 05:34:00,11
02/24/24 05:35:00,-1
02/24/24 05:36:00,17
02/24/24 05:37:00,13
02/24/24 05:38:00,0
02/24/24 05:39:00,0
02/24/24 05:40:00,-5
02/24/24 05:41:00,-1
02/24/24 05:42:00,-3
02/24/24 05:43:00,15
02/24/24 05:44:00,2
02/24/24 05:45:00,1
02/24/24 05:46:00,11
02/24/24 05:47:00,0
02/24/24 05:48:00,0
02/24/24 05:49:00,75
02/24/24 05:50:00,0
02/24/24 05:51:00,2
02/24/24 05:52:00,-31
02/24/24 05:53:00,-7
02/24/24 05:54:00,0
02/24/24 05:55:00,0
02/24/24 05:56:00,-36
02/24/24 05:57:00,-20
02/24/24 05:58:00,0
02/24/24 05:59:00,0
02/24/24 06:00:00,0
02/24/24 06:01:00,0
02/24/24 06:02:00,0
02/24/24 06:03:00,-32
02/24/24 06:04:00,0
02/24/24 06:05:00,43
02/24/24 06:06:00,1
02/24/24 06:15:43,0
02/24/24 06:16:43,0
02/24/24 06:17:43,-5
02/24/24 06:18:43,-4
02/24/24 06:19:43,-1
02/24/24 06:20:43,0
